0,1,2,3,4,5,6,7,8,9
0.0004214603,0.00015255957,0.002898908,0.92193997,0.015319188,0.023674428,0.032396283,0.00010288181,0.0029691483,0.00012523384
0.00062862784,0.00037039805,3.5628765e-16,1.9288899e-14,6.031465e-14,2.8300165e-16,1.4738848e-14,1.481461e-14,0.99900097,1.30031585e-08
0.059427258,0.019034857,0.00026109605,0.0008447146,0.00076944416,0.000311546,0.0014961554,8.350099e-05,0.90888244,0.008888914
0.9999924,3.3755836e-07,7.0863894e-07,3.5002223e-08,3.6356346e-06,6.948713e-08,2.8841385e-09,2.1356493e-06,3.6647208e-07,3.1265765e-07
4.2410375e-07,2.4736703e-08,0.010229937,0.08371218,0.0046097278,0.000772022,0.90067077,4.523027e-06,2.7533866e-07,8.80468e-09
0.000625058,0.00040359236,0.027158234,0.12403586,0.054903015,0.032345578,0.75469875,0.0028494922,0.0029101528,7.026184e-05
3.9782566e-14,0.99999905,8.851956e-11,2.8694465e-13,5.2735516e-14,2.8122109e-11,7.240033e-13,3.547803e-10,4.4688103e-16,9.236816e-07
0.0021990975,0.0018691572,0.01256637,0.15165289,0.0035943289,0.011276632,0.805973,0.0029775873,0.0023415703,0.00554947
0.0008329154,0.00022603093,0.08314433,0.37909183,0.28413144,0.12873028,0.04255581,0.08059855,0.00012638237,0.00056236325
0.0019347762,0.96464556,0.0018348165,0.00025695338,0.0010979117,0.008029649,0.0028198764,0.0005527137,0.0018512822,0.016976474
0.3204002,0.00025838803,0.0336293,0.22878064,0.20541117,0.045974743,0.013363497,0.08841873,0.05856798,0.005195369
1.6642298e-07,0.0075387834,4.6272766e-14,2.4191562e-17,1.7379389e-17,1.438166e-17,1.2568183e-11,2.0204524e-13,5.952552e-11,0.992461
0.0014564188,0.00068849383,0.032988243,0.018935604,0.78299636,0.08309139,0.06709108,0.012204311,0.00031784046,0.0002302702
3.613441e-07,1.782697e-10,9.24861e-05,4.2870466e-05,0.005626587,0.0019970282,2.9631074e-08,0.99224055,3.2320396e-10,7.759245e-08
2.900951e-05,0.7150636,0.0012805805,2.105961e-05,5.541868e-05,4.1712385e-05,0.018605001,2.2151253e-05,0.00093570695,0.26394576
0.028935619,0.042815655,0.0007964421,0.016959706,0.0022563029,0.00028635163,0.098783724,5.430121e-05,0.77491033,0.03420157
8.396046e-05,0.00016038267,0.013796361,0.6860775,0.01094772,0.27157038,0.0051957173,0.008415486,0.0037360159,1.656423e-05
0.0041945074,3.1314262e-06,0.15460679,0.5236309,0.0069295173,0.13945305,0.06511247,0.10579204,3.624158e-06,0.00027387933
0.032034375,0.010076835,8.951249e-10,9.717495e-09,4.879185e-09,1.4214244e-10,7.737184e-09,2.6675826e-09,0.95431125,0.0035775239
1.3225256e-05,0.00015085471,0.010207741,0.048016984,0.02817394,0.0078372415,0.90379786,0.0014567734,0.00030345423,4.2009582e-05
6.804642e-10,6.072544e-11,2.8862732e-09,6.071638e-12,6.076748e-08,1.9806866e-10,8.306039e-12,0.9999999,3.4883024e-17,2.2694361e-13
1.0,2.0757405e-19,4.203534e-13,1.4238421e-08,2.4826358e-15,3.6215575e-21,5.859904e-11,6.043495e-19,3.7877253e-12,2.3807178e-28
0.029261554,0.0024175108,0.08162209,0.1275737,0.53600824,0.053916093,0.12260081,0.008283517,0.03143213,0.0068843653
2.5122451e-06,0.51243573,2.85702e-11,3.5576386e-12,2.2292633e-11,1.4085941e-10,4.9258297e-08,1.9493696e-08,1.6354781e-07,0.4875615
0.00012304963,4.692219e-07,0.0053595104,0.0031044749,0.9817954,0.0028378712,0.0029783552,0.003773045,2.4661284e-05,3.1593427e-06
0.0010132962,0.00094785617,0.1826945,0.28099325,0.38368416,0.06562259,0.06074958,0.014561279,8.732323e-05,0.009646177
1.3305639e-05,2.0835744e-06,0.010608399,0.037823845,0.2898209,0.036976982,0.6233128,0.0014256706,9.866995e-07,1.5086815e-05
0.15072429,1.1135333e-05,0.34869757,0.045746498,0.43425593,0.01050961,0.005234286,0.0039633643,0.00048204843,0.0003752307
0.019572357,0.00016780173,0.10808641,0.16010922,0.45399788,0.040985085,0.005227113,0.20736119,0.00022071852,0.0042721243
1.9373324e-06,5.833568e-08,0.00422432,0.0059817485,0.0075013624,0.0072919014,0.9749653,3.3378612e-05,3.047719e-09,1.00781165e-07
0.0024872946,0.0035793136,0.31239375,0.26427895,0.026683059,0.06850767,0.2583244,0.06312956,0.00015955427,0.00045650528
0.0016544618,0.0011044617,0.105899185,0.09803119,0.11243276,0.6371597,0.00820701,0.02396189,0.008264723,0.0032846218
0.005274747,0.006260609,0.022517126,0.14254244,0.014504884,0.0219956,0.69659144,0.0028736892,0.0748977,0.012541778
9.3499744e-05,0.00044483205,0.061549086,0.08317796,0.044961613,0.2196888,0.5887167,0.0006066557,5.895805e-06,0.000755001
0.0133657055,0.0032143837,0.0027613486,0.021999786,0.0010726805,0.010570199,0.00083376165,0.006752616,0.00032075288,0.9391088
0.00017150636,0.6991843,0.001301526,0.0010035033,8.6931104e-05,8.292873e-05,0.009044174,4.344506e-05,0.26975706,0.019324677
0.00015493021,7.472087e-08,0.0029510155,0.72113174,0.15723403,0.06251237,0.023762343,0.03225259,2.5322913e-07,6.516354e-07
7.412554e-10,0.9999987,2.9931525e-23,1.4057765e-23,1.9226611e-26,7.832338e-29,2.1611654e-15,1.4448843e-15,4.4493197e-14,1.3436203e-06
7.585386e-09,5.1488543e-05,1.5707179e-14,2.1421325e-13,1.695963e-13,2.9183578e-13,3.0802743e-12,5.556759e-12,8.572082e-10,0.9999485
1.6811572e-09,7.4374298e-06,4.644278e-05,0.00021437273,9.647362e-05,0.9991893,4.1935428e-07,0.00043470325,2.620111e-07,1.0707489e-05
0.030751135,7.5699376e-05,0.0013102508,0.0031070313,0.96068805,0.0007288806,0.0009469911,0.00057477807,0.0013619153,0.00045525614
1.2850833e-06,2.158017e-09,3.230502e-06,1.3609848e-05,3.1442386e-07,0.00013475896,0.9998424,4.374998e-06,4.8886863e-09,6.197368e-10
4.700066e-07,0.0003293004,0.008070477,0.00695448,0.010467826,0.9566844,3.1098294e-05,0.017128794,1.0266201e-06,0.00033225305
7.650395e-06,1.0926174e-11,0.04832052,0.23109487,0.0019469474,0.011203908,0.70742613,2.131693e-08,1.4346759e-09,7.9963477e-13
0.42759606,0.010259052,0.024887746,0.003333626,0.4342535,0.009068652,0.0053400593,0.06663,0.006972087,0.011659136
4.3368786e-07,0.00047328713,4.8112414e-10,1.5895595e-10,4.409537e-11,1.9702558e-10,6.164103e-10,1.3554748e-09,4.565475e-09,0.99952626
0.005468083,7.584177e-05,0.076795034,0.09494612,0.6287588,0.035418194,0.13877805,0.018523635,0.0011121677,0.00012404045
0.011798611,0.0056626764,0.11298977,0.28549236,0.086298466,0.2476014,0.057467,0.14774694,0.0035956698,0.041347105
2.5754116e-07,4.040693e-11,0.00010906202,1.4774811e-05,0.47316837,0.0027323293,1.6339313e-06,0.52397346,7.0867456e-10,1.3907818e-09
0.006219689,0.0052841823,0.10668546,0.15634157,0.19739164,0.023131395,0.4828462,0.002436037,0.011699613,0.007964212
0.006212998,0.0027900105,0.0042564007,0.00076529954,0.00040916057,0.00013002743,0.018248204,0.3016977,2.4572753e-05,0.6654656
0.050418325,0.00037287167,0.06226972,0.004449416,0.0037738087,0.0023772076,0.0018255073,0.699912,0.16289644,0.011704776
0.00016249827,0.00020858028,0.015098983,0.0003928884,0.004349063,0.0007768167,0.00022056536,0.9783965,4.355999e-05,0.00035047816
